codigo,nombre,descripcion,unidad_de_medida_codigo,vigencia
19011010,Con un contenido de sólidos lácteos superior al 10 %  en peso,Con un contenido de sólidos lácteos superior al 10 %  en peso,6,S
19011090,Las demás,Las demás,6,S
19012010,"Con un contenido de grasa butírica superior al 25 % en peso, sin acondicionar para la venta al por m","Con un contenido de grasa butírica superior al 25 % en peso, sin acondicionar para la venta al por menor",6,S
19012090,Las demás,Las demás,6,S
19019011,Dulce de leche (manjar),Dulce de leche (manjar),6,S
19019019,Las demás,Las demás,6,S
19019090,Las demás,Las demás,6,S
19021100,Que contengan huevo,Que contengan huevo,6,S
19021910,Espaguetis,Espaguetis,6,S
19021920,Pastas para sopa,Pastas para sopa,6,S
19021990,Las demás,Las demás,6,S
19022010,Rellenas de carne,Rellenas de carne,6,S
19022090,Las demás,Las demás,6,S
19023000,Las demás pastas alimenticias,Las demás pastas alimenticias,6,S
19024000,Cuscús ,Cuscús ,6,S
19030000,"Tapioca y sus sucedáneos preparados con fécula, en copos, grumos, granos perlados, cerniduras o form","Tapioca y sus sucedáneos preparados con fécula, en copos, grumos, granos perlados, cerniduras o formas similares. ",6,S
19041000,Productos a base de cereales obtenidos por inflado o   tostado ,Productos a base de cereales obtenidos por inflado o   tostado ,6,S
19042000,Preparaciones alimenticias obtenidas con copos de cereales sin tostar o con mezclas de copos de cere,Preparaciones alimenticias obtenidas con copos de cereales sin tostar o con mezclas de copos de cereales sin tostar y  copos de cereales tostados o cereales inflados ,6,S
19043000,Trigo bulgur,Trigo bulgur,6,S
19049000,Los demás,Los demás,6,S
19051000,Pan crujiente llamado «Knäckebrot»,Pan crujiente llamado «Knäckebrot»,6,S
19052000,Pan de especias,Pan de especias,6,S
19053100,Galletas dulces (con adición de edulcorante),Galletas dulces (con adición de edulcorante),6,S
19053200,"Barquillos y obleas, incluso rellenos («gaufrettes»,  «wafers») y «waffles» («gaufres»)*","Barquillos y obleas, incluso rellenos («gaufrettes»,  «wafers») y «waffles» («gaufres»)*",6,S
19054000,Pan tostado y productos similares tostados ,Pan tostado y productos similares tostados ,6,S
19059010,Alfajores,Alfajores,6,S
19059020,Bizcochos,Bizcochos,6,S
19059030,Galletas saladas,Galletas saladas,6,S
19059090,Los demás,Los demás,6,S
20011000,Pepinos y pepinillos,Pepinos y pepinillos,6,S
20019010,Alcachofas,Alcachofas,6,S
20019020,Alcaparras,Alcaparras,6,S
20019030,Mezclas,Mezclas,6,S
20019090,Los demás,Los demás,6,S
20021010,Enteros,Enteros,6,S
20021020,En trozos,En trozos,6,S
20029011,De valor  Brix inferior a 30,De valor  Brix inferior a 30,6,S
20029012,De valor  Brix superior o igual a 30 pero inferior o igual a 32,De valor  Brix superior o igual a 30 pero inferior o igual a 32,6,S
20029019,Los demás,Los demás,6,S
20029090,Los demás,Los demás,6,S
20031010,Enteros,Enteros,6,S
20031090,Los demás,Los demás,6,S
20032010,Enteras,Enteras,6,S
20032090,Las demás,Las demás,6,S
20039010,Enteros,Enteros,6,S
20039090,Los demás,Los demás,6,S
20041000,Papas (patatas)*,Papas (patatas)*,6,S
20049010,Espárragos ,Espárragos ,6,S
20049090,Los demás,Los demás,6,S
20051000,Hortalizas homogeneizadas,Hortalizas homogeneizadas,6,S
20052000,Papas (patatas)* ,Papas (patatas)* ,6,S
20054000,"Arvejas (guisantes, chícharos)* (Pisum sativum)  Porotos (judías, alubias, frijoles, fréjoles)* (Vig","Arvejas (guisantes, chícharos)* (Pisum sativum)  Porotos (judías, alubias, frijoles, fréjoles)* (Vigna spp., Phaseolus spp.):",6,S
20055100,Desvainadas,Desvainadas,6,S
20055900,Las demás,Las demás,6,S
20056000,Espárragos,Espárragos,6,S
20057000,Aceitunas,Aceitunas,6,S
20058000,Maíz dulce (Zea mays var. saccharata),Maíz dulce (Zea mays var. saccharata),6,S
20059100,Brotes de bambú,Brotes de bambú,6,S
20059910,Pimiento,Pimiento,6,S
20059920,Ají,Ají,6,S
20059990,Las demás,Las demás,6,S
20060010,Cerezas,Cerezas,6,S
20060020,Mezclas de frutas,Mezclas de frutas,6,S
20060090,Los demás,Los demás,6,S
20071000,Preparaciones homogeneizadas,Preparaciones homogeneizadas,6,S
20079100,De agrios (cítricos),De agrios (cítricos),6,S
20079911,Pulpa,Pulpa,6,S
20079912,Mermeladas y jaleas,Mermeladas y jaleas,6,S
20079919,Los demás,Los demás,6,S
20079921,Pulpa,Pulpa,6,S
20079922,Mermeladas y jaleas,Mermeladas y jaleas,6,S
20079929,Los demás,Los demás,6,S
20079990,Los demás,Los demás,6,S
20081110,Sin cáscara,Sin cáscara,6,S
20081190,Los demás,Los demás,6,S
20081900,"Los demás, incluidas las mezclas","Los demás, incluidas las mezclas",6,S
20082011,En rodajas,En rodajas,6,S
20082012,En cubos,En cubos,6,S
20082019,Las demás,Las demás,6,S
20082090,Las demás,Las demás,6,S
20083000,Agrios (cítricos),Agrios (cítricos),6,S
20084010,Conservadas al natural o en almíbar,Conservadas al natural o en almíbar,6,S
20084090,Las demás,Las demás,6,S
20085000,"Damascos (albaricoques, chabacanos)*","Damascos (albaricoques, chabacanos)*",6,S
20086011,Marrasquino o tipo marrasquino,Marrasquino o tipo marrasquino,6,S
20086019,Las demás,Las demás,6,S
20086090,Las demás,Las demás,6,S
20087011,En mitades,En mitades,6,S
20087019,Los demás,Los demás,6,S
20087090,Los demás,Los demás,6,S
20088000,Frutillas (fresas)* ,Frutillas (fresas)* ,6,S
20089100,Palmitos,Palmitos,6,S
20089200,Mezclas,Mezclas,6,S
20089910,Uva,Uva,6,S
20089920,Ciruelas,Ciruelas,6,S
20089930,Kiwis,Kiwis,6,S
20089990,Los demás,Los demás,6,S
20091100,Congelado  ,Congelado  ,6,S
20091200,"Sin congelar, de valor Brix inferior o igual a 20","Sin congelar, de valor Brix inferior o igual a 20",6,S
20091900,Los demás,Los demás,6,S
20092100,De valor Brix inferior o igual a 20,De valor Brix inferior o igual a 20,6,S
20092900,Los demás,Los demás,6,S
20093100,De valor Brix inferior o igual a 20,De valor Brix inferior o igual a 20,6,S
20093900,Los demás,Los demás,6,S
20094100,De valor Brix inferior o igual a 20,De valor Brix inferior o igual a 20,6,S
20094900,Los demás,Los demás,6,S
20095000,Jugo de tomate,Jugo de tomate,6,S
20096110,Jugo,Jugo,6,S
20096120,Mosto,Mosto,6,S
20096910,Jugo,Jugo,6,S
20096920,Mosto,Mosto,6,S
20097100,De valor Brix inferior o igual a 20,De valor Brix inferior o igual a 20,6,S
20097910,De valor Brix superior a 20 pero inferior a 70,De valor Brix superior a 20 pero inferior a 70,6,S
20097920,De valor Brix superior o igual a 70,De valor Brix superior o igual a 70,6,S
20098010,De mora,De mora,6,S
20098020,De frambuesa,De frambuesa,6,S
20098030,De durazno (melocotón)*,De durazno (melocotón)*,6,S
20098040,De kiwi,De kiwi,6,S
20098050,De pera,De pera,6,S
20098060,De ciruela,De ciruela,6,S
20098070,De pimiento rojo de los géneros Capsicum o Pimenta,De pimiento rojo de los géneros Capsicum o Pimenta,6,S
20098090,Los demás,Los demás,6,S
20099000,Mezclas de jugos,Mezclas de jugos,6,S
21011110,"Café instantáneo, sin aromatizar","Café instantáneo, sin aromatizar",6,S
21011190,Los demás,Los demás,6,S
21011200,"Preparaciones a base de extractos, esencias o concentrados o a base de café.","Preparaciones a base de extractos, esencias o concentrados o a base de café.",6,S
21012010,"Preparaciones a base de extractos, esencias o concentrados de té y preparaciones, a base de té","Preparaciones a base de extractos, esencias o concentrados de té y preparaciones, a base de té",6,S
21012090,Los demás,Los demás,6,S
21013000,"Achicoria tostada y demás sucedáneos del café tostados  y sus extractos, esencias y concentrados","Achicoria tostada y demás sucedáneos del café tostados  y sus extractos, esencias y concentrados",6,S
21021000,Levaduras vivas ,Levaduras vivas ,6,S
21022000,Levaduras muertas; los demás microorganismos monocelulares muertos. ,Levaduras muertas; los demás microorganismos monocelulares muertos. ,6,S
21023000,Polvos preparados para esponjar masas,Polvos preparados para esponjar masas,6,S
21031000,Salsa de soja (soya),Salsa de soja (soya),6,S
21032010,"Kétchup («catsup», «catchup»)*","Kétchup («catsup», «catchup»)*",6,S
21032090,Las demás,Las demás,6,S
21033000,Harina de mostaza y mostaza preparada,Harina de mostaza y mostaza preparada,6,S
21039010,"Condimentos y sazonadores, compuestos","Condimentos y sazonadores, compuestos",6,S
21039020,Mayonesa,Mayonesa,6,S
21039090,Los demás,Los demás,6,S
21041010,Preparaciones para cremas y cremas preparadas,Preparaciones para cremas y cremas preparadas,6,S
21041020,Preparaciones para sopas y sopas preparadas,Preparaciones para sopas y sopas preparadas,6,S
21041090,Las demás,Las demás,6,S
21042010,Alimentos infantiles,Alimentos infantiles,6,S
21042090,Las demás,Las demás,6,S
21050010,A base de agua,A base de agua,6,S
21050020,A base de leche o crema,A base de leche o crema,6,S
21050090,Los demás,Los demás,6,S
21061010,Concentrados de proteínas,Concentrados de proteínas,6,S
21061020,Sustancias proteicas texturadas,Sustancias proteicas texturadas,6,S
21069010,"Polvos para la fabricación de budines,  cremas, gelatinas y  similares","Polvos para la fabricación de budines,  cremas, gelatinas y  similares",6,S
21069020,Preparaciones compuestas no alcohólicas para la fabricación de bebidas,Preparaciones compuestas no alcohólicas para la fabricación de bebidas,6,S
21069090,Las demás,Las demás,6,S
22011000,Agua mineral y agua gaseada ,Agua mineral y agua gaseada ,9,S
22019000,Los demás,Los demás,9,S
22021000,"Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro edulcorante o aromatizada","Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro edulcorante o aromatizada",9,S
22029010,"Bebidas a base de jugos de una sola fruta, legumbre u hortaliza, enriquecidos con minerales y vitami","Bebidas a base de jugos de una sola fruta, legumbre u hortaliza, enriquecidos con minerales y vitaminas",9,S
22029020,"Bebidas a base de mezclas de jugos de frutas, legumbres u hortalizas, enriquecidos con minerales o v","Bebidas a base de mezclas de jugos de frutas, legumbres u hortalizas, enriquecidos con minerales o vitaminas",9,S
22029031,Con contenido lácteo superior al 50 %,Con contenido lácteo superior al 50 %,9,S
22029032,Con contenido lácteo inferior o igual al 50 %,Con contenido lácteo inferior o igual al 50 %,9,S
22029040,"Bebidas de fantasía gasificadas, con azúcar","Bebidas de fantasía gasificadas, con azúcar",9,S
22029050,"Bebidas de fantasía gasificadas, sin azúcar","Bebidas de fantasía gasificadas, sin azúcar",9,S
22029090,Las demás,Las demás,9,S
22030000,Cerveza de malta.,Cerveza de malta.,9,S
22041000,Vino espumoso,Vino espumoso,9,S
22042111,Sauvignon blanc,Sauvignon blanc,9,S
22042112,Chardonnay,Chardonnay,9,S
22042113,Mezclas,Mezclas,9,S
22042119,Los demás,Los demás,9,S
22042121,Cabernet sauvignon,Cabernet sauvignon,9,S
22042122,Merlot,Merlot,9,S
22042124,Carmenere,Carmenere,9,S
22042125,Syrah,Syrah,9,S
22042126,Pinot Noir,Pinot Noir,9,S
22042127,Mezclas,Mezclas,9,S
22042129,Los demás,Los demás,9,S
22042130,Los demás vinos con denominación de origen,Los demás vinos con denominación de origen,9,S
22042190,Los demás,Los demás,9,S
22042911,Tintos,Tintos,9,S
22042912,Blancos,Blancos,9,S
22042919,Los demás,Los demás,9,S
22042991,Tintos,Tintos,9,S
22042992,Blancos,Blancos,9,S
22042999,Los demás,Los demás,9,S
22043011,Mostos concentrados,Mostos concentrados,9,S
22043019,Los demás,Los demás,9,S
22043021,Mostos concentrados,Mostos concentrados,9,S
22043029,Los demás,Los demás,9,S
22043090,Los demás,Los demás,9,S
22051010,Vinos con pulpa de fruta,Vinos con pulpa de fruta,9,S
22051090,Los demás,Los demás,9,S
22059000,Los demás,Los demás,9,S
22060000,"Las demás bebidas fermentadas (por ejemplo: sidra, perada,  aguamiel); mezclas de bebidas fermentada","Las demás bebidas fermentadas (por ejemplo: sidra, perada,  aguamiel); mezclas de bebidas fermentadas y mezclas de bebidas fermentadas y bebidas no alcohólicas, no expresadas ni comprendidas en otra p",9,S
22071000,Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico superior o igual al 80 % vol,Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico superior o igual al 80 % vol,9,S
22072000,"Alcohol etílico y aguardiente desnaturalizados, de cualquier graduación ","Alcohol etílico y aguardiente desnaturalizados, de cualquier graduación ",9,S
22082010,De uva (pisco y similares),De uva (pisco y similares),9,S
22082090,Los demás,Los demás,9,S
22083010,De envejecimiento inferior o igual a 6 años,De envejecimiento inferior o igual a 6 años,9,S
22083020,De envejecimiento superior a 6 años pero inferior o igual a 12 años,De envejecimiento superior a 6 años pero inferior o igual a 12 años,9,S
22083090,Los demás,Los demás,9,S
22084010,Ron,Ron,9,S
22084090,Los demás,Los demás,9,S
22085010,Gin,Gin,9,S
22085020,Ginebra,Ginebra,9,S
22086000,Vodka ,Vodka ,9,S
22087000,Licores,Licores,9,S
22089010,Tequila,Tequila,9,S
22089090,Los demás,Los demás,9,S
22090000,Vinagre y sucedáneos del vinagre obtenidos a partir del ácido acético. ,Vinagre y sucedáneos del vinagre obtenidos a partir del ácido acético. ,9,S
23011000,"Harina, polvo y «pellets», de carne o despojos; chicharrones","Harina, polvo y «pellets», de carne o despojos; chicharrones",6,S
23012011,Con un contenido de proteínas inferior al 66 % en peso (standard),Con un contenido de proteínas inferior al 66 % en peso (standard),6,S
23012012,"Con un contenido de proteínas superior o igual al  66 % pero inferior o igual al 68 %, en peso (prim","Con un contenido de proteínas superior o igual al  66 % pero inferior o igual al 68 %, en peso (prime)",6,S
23012013,Con un contenido de proteínas superior al 68 % en peso (super prime),Con un contenido de proteínas superior al 68 % en peso (super prime),6,S
23012021,De langostinos,De langostinos,6,S
23012022,De caparazón de crustáceos,De caparazón de crustáceos,6,S
23012029,Las demás,Las demás,6,S
23012090,Los demás,Los demás,6,S
23021010,Salvados,Salvados,6,S
23021090,Los demás,Los demás,6,S
23023000,De trigo,De trigo,6,S
23024000,De los demás cereales,De los demás cereales,6,S
23025000,De leguminosas  ,De leguminosas  ,6,S
23031000,Residuos de la industria del almidón y residuos similares,Residuos de la industria del almidón y residuos similares,6,S
23032010,Coseta de remolacha ,Coseta de remolacha ,6,S
23032090,Las demás,Las demás,6,S
23033000,Heces y desperdicios de cervecería o de destilería,Heces y desperdicios de cervecería o de destilería,6,S
23040010,Tortas,Tortas,6,S
23040020,Harinas de tortas,Harinas de tortas,6,S
23040030,«Pellets»,«Pellets»,6,S
23040090,Los demás,Los demás,6,S
23050000,"Tortas y demás residuos sólidos de la extracción del aceite de maní (cacahuate, cacahuete)*, incluso","Tortas y demás residuos sólidos de la extracción del aceite de maní (cacahuate, cacahuete)*, incluso molidos o en «pellets».",6,S
23061000,De semillas de algodón,De semillas de algodón,6,S
23062000,De semillas de lino,De semillas de lino,6,S
23063010,Tortas,Tortas,6,S
23063020,Harinas de tortas,Harinas de tortas,6,S
23063030,«Pellets»,«Pellets»,6,S
23063090,Los demás,Los demás,6,S
23064100,Con bajo contenido de ácido erúcico,Con bajo contenido de ácido erúcico,6,S
23064900,Los demás,Los demás,6,S
23065000,De coco o de copra,De coco o de copra,6,S
23066000,De nuez o de almendra de palma ,De nuez o de almendra de palma ,6,S
23069000,Los demás,Los demás,6,S
23070000,Lías o heces de vino; tártaro bruto.,Lías o heces de vino; tártaro bruto.,6,S
23080000,"Materias vegetales y desperdicios vegetales, residuos y subproductos vegetales, incluso en «pellets»","Materias vegetales y desperdicios vegetales, residuos y subproductos vegetales, incluso en «pellets», de los tipos utilizados para la alimentación de los animales, no expresados ni comprendidos en otr",6,S
23091011,Sustitutos lácteos para la alimentación de perros o gatos,Sustitutos lácteos para la alimentación de perros o gatos,6,S
23091019,Los demás,Los demás,6,S
23091021,Sustitutos lácteos para la alimentación de perros o gatos,Sustitutos lácteos para la alimentación de perros o gatos,6,S
23091029,Los demás,Los demás,6,S
23091090,Los demás,Los demás,6,S
23099030,"Sustitutos  lácteos para la alimentación de terneros, ovinos, caprinos o equinos","Sustitutos  lácteos para la alimentación de terneros, ovinos, caprinos o equinos",6,S
23099040,"Preparaciones constituidas principalmente por algas, por sus deshidratados y por subproductos de alg","Preparaciones constituidas principalmente por algas, por sus deshidratados y por subproductos de algas, para la alimentación de los animales",6,S
23099050,Mezclas con contenido de materias de origen animal superior o  igual a 20 %,Mezclas con contenido de materias de origen animal superior o  igual a 20 %,6,S
23099090,Las demás,Las demás,6,S
24011010,Tabaco para envoltura,Tabaco para envoltura,6,S
24011020,Para la fabricación de cigarros,Para la fabricación de cigarros,6,S
24011090,Los demás,Los demás,6,S
